timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:33:53.548703,gemini-3-flash-preview,set1,Gynecological operating table,Gynecological operating table (physical object),physical object,Primitive,Operating table (physical object),Medical table (physical object)|Operating room equipment (physical object),None,General purpose operating table (physical object)|Neurosurgical operating table (physical object)|Orthopedic operating table (physical object)|Radiolucent operating table (physical object)
2026-03-05T10:34:02.107873,gemini-3-flash-preview,set1,Product containing hydrolase inhibitor,Product containing hydrolase inhibitor (medicinal product),medicinal product,Fully defined,Product containing enzyme inhibitor (medicinal product),Product containing enzyme modulator (medicinal product),Product containing cholinesterase inhibitor (medicinal product)|Product containing glycoside hydrolase inhibitor (medicinal product)|Product containing peptidase inhibitor (medicinal product)|Product containing phospholipase inhibitor (medicinal product)|Product containing proteinase inhibitor (medicinal product)|Product containing triacylglycerol lipase inhibitor (medicinal product),Product containing isomerase inhibitor (medicinal product)|Product containing ligase inhibitor (medicinal product)|Product containing lyase inhibitor (medicinal product)|Product containing oxidoreductase inhibitor (medicinal product)|Product containing transferase inhibitor (medicinal product)
2026-03-05T10:34:16.399488,gemini-3-flash-preview,set1,Edoxaban tosylate,Edoxaban tosylate (substance),substance,Fully defined,Edoxaban (substance)|Tosylate (substance),Factor Xa inhibitor (substance)|Benzenesulfonate (substance),Edoxaban tosylate monohydrate (substance),Bretylium tosilate (substance)|Itraconazole tosilate (substance)|Sorafenib tosylate (substance)
2026-03-05T10:34:24.630789,gemini-3-flash-preview,set1,Deep dog bite,Deep dog bite (disorder),disorder,Primitive,Dog bite (disorder),Animal bite (disorder),None,Superficial dog bite (disorder)
2026-03-05T10:34:32.598409,gemini-3-flash-preview,set1,Family Kinosternidae,Family Kinosternidae (organism),organism,Primitive,Order Testudines (organism),Class Reptilia (organism),Genus Kinosternon (organism)|Genus Sternotherus (organism),Family Carettochelyidae (organism)|Family Cheloniidae (organism)|Family Chelydridae (organism)|Family Dermatemydidae (organism)|Family Dermochelyidae (organism)|Family Emydidae (organism)|Family Geoemydidae (organism)|Family Platysternidae (organism)|Family Podocnemididae (organism)|Family Testudinidae (organism)|Family Trionychidae (organism)|Suborder Cryptodira (organism)|Suborder Pleurodira (organism)
2026-03-05T10:34:44.601225,gemini-3-flash-preview,set1,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action (substance),(substance),Fully defined,Substance with adenosine triphosphatase inhibitor mechanism of action (substance),Substance with hydrolase inhibitor mechanism of action (substance),Cardiac glycoside (substance),Substance with hydrogen/potassium adenosine triphosphatase inhibitor mechanism of action (substance)|Substance with sarcoplasmic/endoplasmic reticulum calcium-transporting adenosine triphosphatase inhibitor mechanism of action (substance)
2026-03-05T10:34:49.612432,gemini-3-flash-preview,set1,Delayed suture of tendon,Delayed suture of tendon (procedure),procedure,Primitive,Suture of tendon (procedure),Repair of tendon (procedure)|Suture of soft tissue (procedure),Delayed primary suture of tendon (procedure)|Secondary suture of tendon (procedure),Primary suture of tendon (procedure)
2026-03-05T10:35:03.588626,gemini-3-flash-preview,set1,Specimen source,Specimen source (attribute),attribute,Primitive,Attribute (attribute),Linkage concept (linkage concept),Specimen source morphology (attribute)|Specimen source topography (attribute),Access (attribute)|Associated finding (attribute)|Associated morphology (attribute)|Associated procedure (attribute)|Causative agent (attribute)|Component (attribute)|Finding site (attribute)|Has focus (attribute)|Lateralization (attribute)|Method (attribute)|Occurrence (attribute)|Pathological process (attribute)|Priority (attribute)|Procedure site (attribute)|Property (attribute)|Recipient category (attribute)|Scale type (attribute)|Severity (attribute)|Specimen substance (attribute)|Subject relationship context (attribute)|Time aspect (attribute)
2026-03-05T10:35:12.758502,gemini-3-flash-preview,set1,Microinvasive carcinoma,Microinvasive carcinoma (morphologic abnormality),morphologic abnormality,Primitive,Malignant epithelial neoplasm (morphologic abnormality),"Epithelial neoplasm (morphologic abnormality)|Malignant neoplasm, primary (morphologic abnormality)","Squamous cell carcinoma, microinvasive (morphologic abnormality)|Adenocarcinoma, microinvasive (morphologic abnormality)",Carcinoma (morphologic abnormality)|Adenocarcinoma (morphologic abnormality)|Squamous cell carcinoma (morphologic abnormality)|Small cell carcinoma (morphologic abnormality)|Large cell carcinoma (morphologic abnormality)|Signet ring cell carcinoma (morphologic abnormality)|Basal cell carcinoma (morphologic abnormality)
2026-03-05T10:35:18.422972,gemini-3-flash-preview,set1,Abdominal reflex delayed,Abdominal reflex delayed (finding),finding,Primitive,Abdominal reflex abnormal (finding),Abnormal superficial reflex (finding)|Finding of abdominal reflex (finding),None,Abdominal reflex absent (finding)|Abdominal reflex brisk (finding)|Abdominal reflex diminished (finding)
2026-03-05T10:35:35.334269,gemini-3-flash-preview,set1,Product containing only phenazopyridine,Product containing only phenazopyridine (medicinal product),medicinal product,Fully defined,Product containing phenazopyridine (medicinal product)|Single substance drug product (medicinal product),Medicinal product (medicinal product),Product containing only phenazopyridine hydrochloride (medicinal product)|Product containing only phenazopyridine in oral dose form (medicinal product),Product containing phenazopyridine and hyoscyamine (medicinal product)|Product containing phenazopyridine and sulfamethoxazole (medicinal product)|Product containing phenazopyridine and trimethoprim (medicinal product)|Product containing phenazopyridine and butabarbital and hyoscyamine (medicinal product)
2026-03-05T10:35:46.174839,gemini-3-flash-preview,set1,Incision and drainage of hematoma,Incision and drainage of hematoma (procedure),procedure,Fully defined,Incision and drainage (procedure)|Evacuation of hematoma (procedure),Drainage (procedure)|Incision (procedure)|Removal (procedure)|Surgical procedure (procedure),Incision and drainage of hematoma of skin (procedure)|Incision and drainage of muscle hematoma (procedure)|Incision and drainage of pelvic hematoma (procedure)|Incision and drainage of retroperitoneal hematoma (procedure)|Incision and drainage of scrotal hematoma (procedure)|Incision and drainage of vaginal hematoma (procedure)|Incision and drainage of vulvar hematoma (procedure),Incision and drainage of abscess (procedure)|Incision and drainage of cyst (procedure)|Incision and drainage of seroma (procedure)|Incision and drainage of fistula (procedure)|Suction evacuation of hematoma (procedure)
2026-03-05T10:35:54.505604,gemini-3-flash-preview,set1,Skin structure of infratemporal region,Skin structure of infratemporal region (body structure),body structure,Primitive,Skin structure of cheek (body structure)|Structure of infratemporal region (body structure),Skin structure of face (body structure)|Structure of lateral region of face (body structure),(none),Skin structure of malar region (body structure)|Skin structure of buccal region (body structure)|Soft tissues of infratemporal region (body structure)|Deep structure of infratemporal region (body structure)
2026-03-05T10:36:07.181086,gemini-3-flash-preview,set1,Soft tissue lesion of foot region,Soft tissue lesion of foot region (disorder),disorder,Fully defined,Lesion of foot (disorder)|Soft tissue lesion of lower limb (disorder),Foot finding (finding)|Disorder of foot (disorder)|Lesion of lower limb (disorder)|Soft tissue lesion of limb (disorder),Soft tissue lesion of toe (disorder),Bone lesion of foot (disorder)|Soft tissue lesion of ankle (disorder)|Soft tissue lesion of hip (disorder)|Soft tissue lesion of knee (disorder)|Soft tissue lesion of lower leg (disorder)
2026-03-05T10:36:17.727218,gemini-3-flash-preview,set1,Arthroscopic release of capsule of hip joint,Arthroscopic release of capsule of hip joint (procedure),(procedure),Fully defined,Release of capsule of hip joint (procedure)|Arthroscopic release of joint capsule (procedure)|Arthroscopic procedure on hip (procedure),Release of capsule of joint (procedure)|Incision of capsule of hip joint (procedure)|Operation on capsule of hip joint (procedure)|Therapeutic arthroscopy (procedure)|Endoscopic release of joint capsule (procedure)|Arthroscopy of hip (procedure)|Endoscopic procedure on hip (procedure),None,Arthroscopic release of contracture of hip (procedure)|Open release of capsule of hip joint (procedure)|Arthroscopic release of capsule of shoulder joint (procedure)|Arthroscopic release of capsule of knee joint (procedure)|Arthroscopic release of capsule of ankle joint (procedure)
2026-03-05T10:36:26.121726,gemini-3-flash-preview,set1,Traumatic joint hemarthrosis,Traumatic hemarthrosis (disorder),disorder,Fully defined,Hemarthrosis (disorder)|Traumatic joint injury (disorder),Hemorrhage of joint (disorder)|Internal hemorrhage (disorder)|Joint injury (disorder)|Traumatic injury (disorder),Traumatic hemarthrosis of shoulder region (disorder)|Traumatic hemarthrosis of elbow (disorder)|Traumatic hemarthrosis of wrist (disorder)|Traumatic hemarthrosis of hip (disorder)|Traumatic hemarthrosis of knee (disorder)|Traumatic hemarthrosis of ankle and/or foot (disorder),Non-traumatic hemarthrosis (disorder)|Sprain of joint (disorder)|Traumatic dislocation of joint (disorder)|Traumatic subluxation of joint (disorder)
2026-03-05T10:36:38.411842,gemini-3-flash-preview,set1,Long QT syndrome caused by drug,Long QT syndrome caused by drug (disorder),disorder,Fully defined,Drug-induced arrhythmia (disorder)|Secondary long QT syndrome (disorder),Cardiac arrhythmia (disorder)|Drug-induced cardiac disorder (disorder)|Acquired long QT syndrome (disorder)|Long QT syndrome (disorder),Drug-induced torsades de pointes (disorder),Drug-induced atrial fibrillation (disorder)|Drug-induced bradycardia (disorder)|Drug-induced tachycardia (disorder)|Drug-induced ventricular tachycardia (disorder)|Long QT syndrome caused by electrolyte imbalance (disorder)
2026-03-05T10:36:50.728729,gemini-3-flash-preview,set1,Neocoger mucronatus,Neoconger mucronatus (organism),organism,Primitive,Genus Neoconger (organism),Family Moringuidae (organism),None,Neoconger vermiformis (organism)
2026-03-05T10:37:05.140604,gemini-3-flash-preview,set1,Product containing bismuth subsalicylate and metronidazole and tetracycline,Product containing bismuth subsalicylate and metronidazole and tetracycline (medicinal product),medicinal product,Fully defined,Product containing bismuth subsalicylate (medicinal product)|Product containing metronidazole (medicinal product)|Product containing tetracycline (medicinal product),Medicinal product (product),"Product containing precisely bismuth subsalicylate and metronidazole and tetracycline (medicinal product)|Bismuth subsalicylate, metronidazole and tetracycline hydrochloride kit (product)",Product containing bismuth subsalicylate and metronidazole (medicinal product)|Product containing bismuth subsalicylate and tetracycline (medicinal product)|Product containing metronidazole and tetracycline (medicinal product)
